4, 9, 3
5, 9, 3
5, 9, 3
4, 9, 3
4, 9, 3
4, 9, 3
5, 9, 3
5, 9, 3
4, 9, 3
5, 9, 3
4, 9, 3
5, 9, 3
5, 9, 3
4, 9, 3
5, 10, 3
5, 10, 3
5, 10, 3
6, 10, 3
5, 10, 4
6, 11, 4
5, 9, 3
4, 9, 3
4, 10, 2
6, 11, 4
6, 12, 3
5, 11, 3
5, 11, 3
5, 10, 3
5, 10, 3
4, 10, 3
3, 9, 2
5, 10, 2
4, 9, 2
5, 10, 2
5, 9, 3
4, 10, 1
4, 9, 3
4, 8, 2
5, 9, 3
5, 9, 3
4, 9, 2
4, 9, 2
5, 9, 2
4, 9, 1
5, 9, 3
6, 12, 4
8, 14, 5
6, 12, 5
6, 11, 4
6, 11, 4
5, 10, 2
6, 11, 3
5, 11, 3
5, 10, 2
6, 10, 3
6, 9, 3
4, 9, 1
5, 10, 3
5, 10, 2
6, 11, 3
4, 9, 2
5, 9, 3
4, 9, 3
5, 9, 3
5, 9, 3
4, 8, 2
6, 11, 2
4, 9, 2
4, 8, 1
4, 8, 2
3, 8, 1
5, 11, 2
5, 9, 2
6, 11, 3
4, 8, 1
4, 9, 1
5, 10, 2
4, 9, 2
4, 9, 2
5, 10, 2
5, 9, 1
4, 9, 2
4, 9, 1
4, 8, 1
3, 8, 1
3, 7, 1
5, 10, 3
6, 12, 4
6, 11, 4
6, 13, 4
7, 14, 4
7, 14, 3
6, 12, 3
4, 10, 2
5, 10, 3
5, 10, 3
5, 10, 2
4, 9, 2
5, 10, 3
5, 10, 3
