7, 12, 2
7, 12, 3
7, 12, 3
7, 12, 3
7, 12, 3
7, 12, 2
7, 12, 2
7, 12, 2
7, 12, 2
7, 12, 3
7, 12, 2
7, 12, 3
7, 12, 3
7, 12, 2
7, 12, 2
6, 10, 1
7, 11, 2
6, 11, 1
6, 10, 1
6, 10, 2
6, 10, 3
5, 8, 1
7, 10, 4
6, 10, 3
6, 11, 2
6, 9, 1
5, 8, 1
6, 10, 1
8, 13, 3
6, 10, 2
6, 10, 2
7, 12, 3
6, 11, 1
8, 12, 4
5, 9, 2
7, 11, 2
8, 13, 3
7, 10, 3
8, 11, 3
7, 13, 2
11, 16, 6
8, 10, 4
6, 9, 1
5, 7, 2
5, 10, 0
8, 16, 3
4, 7, 1
7, 12, 2
5, 8, 1
5, 7, 1
6, 10, 1
7, 10, 3
6, 9, 2
6, 8, 2
6, 9, 2
7, 10, 2
6, 9, 2
6, 9, 2
5, 9, 1
5, 9, 1
5, 8, 1
6, 9, 2
5, 8, 1
6, 10, 2
7, 10, 2
6, 10, 1
5, 8, 1
5, 9, 1
6, 9, 2
6, 9, 2
5, 8, 1
7, 12, 3
7, 12, 3
7, 10, 3
6, 9, 2
6, 10, 3
7, 11, 3
6, 11, 2
7, 12, 3
6, 9, 2
6, 10, 2
5, 9, 1
6, 10, 3
6, 11, 2
7, 10, 4
7, 9, 3
7, 11, 2
10, 15, 4
6, 10, 4
6, 11, 1
7, 13, 4
6, 9, 2
7, 11, 2
7, 12, 2
8, 12, 4
7, 11, 4
7, 10, 3
7, 13, 4
6, 9, 4
8, 12, 2
