38, 45, 5
39, 46, 5
39, 47, 5
39, 47, 5
39, 47, 5
39, 47, 5
39, 47, 5
39, 47, 5
39, 47, 5
39, 47, 5
39, 47, 5
40, 47, 6
40, 48, 5
39, 46, 5
39, 44, 5
39, 45, 5
37, 45, 5
40, 46, 7
40, 46, 6
43, 50, 6
41, 48, 5
40, 46, 6
42, 45, 8
41, 48, 6
40, 48, 5
40, 47, 6
40, 46, 6
40, 46, 6
43, 49, 6
45, 52, 7
43, 50, 5
41, 48, 6
40, 45, 6
39, 44, 6
38, 44, 6
37, 44, 4
38, 46, 5
37, 41, 5
38, 47, 5
38, 46, 5
38, 44, 5
39, 45, 6
37, 45, 5
39, 45, 6
39, 47, 5
38, 44, 5
38, 44, 5
38, 43, 5
38, 44, 5
39, 45, 5
40, 45, 6
38, 44, 5
38, 45, 5
40, 47, 6
41, 47, 6
42, 50, 6
43, 52, 6
42, 47, 7
42, 48, 6
41, 47, 5
42, 49, 6
42, 48, 6
43, 50, 7
43, 48, 7
45, 51, 7
47, 52, 7
46, 51, 7
45, 51, 6
42, 48, 6
40, 46, 6
38, 44, 5
38, 45, 6
38, 44, 5
43, 49, 6
40, 46, 5
42, 51, 6
40, 47, 6
43, 49, 7
40, 46, 6
41, 48, 6
41, 47, 6
38, 46, 6
38, 45, 5
41, 47, 5
36, 42, 4
39, 47, 5
38, 43, 5
38, 44, 5
38, 44, 5
40, 47, 5
40, 47, 5
43, 50, 6
44, 49, 6
44, 50, 7
44, 51, 7
44, 50, 6
44, 52, 6
45, 56, 6
47, 53, 7
46, 53, 7
