43, 52, 67
43, 51, 66
43, 52, 66
42, 52, 66
42, 51, 66
42, 51, 66
42, 51, 66
42, 51, 66
43, 52, 66
43, 52, 67
43, 52, 67
42, 51, 66
40, 49, 63
45, 54, 70
43, 51, 66
49, 58, 75
45, 54, 72
44, 52, 72
45, 53, 72
43, 51, 71
47, 52, 77
60, 49, 83
5, 4, 3
67, 66, 81
69, 72, 85
69, 72, 85
69, 72, 85
68, 73, 85
50, 59, 64
39, 47, 52
37, 44, 49
29, 35, 40
22, 28, 31
17, 21, 26
14, 17, 21
15, 18, 22
23, 28, 35
46, 56, 70
42, 52, 65
46, 55, 71
44, 53, 68
44, 54, 68
40, 49, 63
42, 51, 65
41, 50, 64
41, 50, 64
41, 50, 64
41, 50, 65
41, 50, 65
41, 50, 64
41, 50, 64
39, 47, 61
40, 49, 63
42, 51, 65
41, 50, 64
44, 54, 68
40, 49, 63
45, 54, 69
42, 51, 65
45, 55, 71
43, 52, 66
45, 54, 70
46, 56, 69
46, 56, 70
46, 56, 71
44, 52, 68
47, 56, 73
52, 62, 78
49, 59, 74
46, 56, 71
42, 51, 65
44, 52, 69
43, 51, 68
50, 59, 77
54, 63, 82
51, 61, 75
49, 59, 75
47, 56, 72
42, 51, 67
42, 50, 64
39, 47, 63
45, 54, 72
48, 56, 76
48, 56, 74
52, 63, 78
50, 61, 74
50, 60, 74
50, 62, 75
42, 51, 63
42, 50, 64
40, 49, 62
44, 52, 68
41, 49, 65
37, 45, 58
38, 47, 59
37, 45, 58
37, 45, 58
37, 45, 59
36, 44, 56
36, 45, 57
