5, 9, 2
5, 9, 2
5, 9, 2
4, 9, 2
4, 9, 2
4, 9, 2
4, 9, 2
5, 9, 2
4, 9, 2
5, 9, 2
5, 9, 2
5, 9, 2
5, 9, 2
4, 9, 2
5, 9, 2
4, 9, 2
4, 9, 2
5, 9, 2
5, 11, 3
6, 11, 3
5, 9, 2
5, 9, 3
6, 10, 3
6, 10, 4
5, 10, 3
5, 10, 3
6, 12, 4
7, 14, 4
6, 11, 4
6, 13, 4
4, 9, 3
6, 10, 5
5, 11, 5
6, 11, 3
6, 11, 2
6, 12, 2
8, 14, 2
8, 13, 3
6, 11, 2
7, 11, 2
8, 12, 3
6, 10, 2
7, 12, 2
7, 12, 2
7, 12, 2
7, 11, 2
7, 11, 2
7, 12, 2
6, 10, 1
6, 11, 2
6, 10, 1
5, 9, 1
5, 9, 1
6, 11, 2
5, 9, 1
5, 10, 2
6, 11, 2
5, 10, 2
5, 9, 1
5, 9, 2
5, 10, 3
4, 9, 3
4, 8, 1
5, 9, 3
5, 9, 3
4, 9, 1
5, 10, 2
4, 8, 2
4, 8, 2
4, 9, 1
4, 8, 2
4, 8, 1
5, 10, 2
4, 9, 2
4, 8, 1
4, 8, 1
3, 7, 1
5, 9, 2
4, 7, 1
4, 9, 1
3, 7, 0
4, 7, 1
4, 7, 0
4, 9, 1
4, 8, 1
4, 7, 2
4, 9, 2
4, 9, 2
4, 9, 1
4, 9, 1
5, 9, 2
4, 7, 1
4, 8, 1
4, 9, 1
4, 8, 1
4, 8, 2
4, 8, 1
4, 9, 1
5, 9, 2
5, 12, 2
