7, 11, 7
7, 11, 7
7, 11, 7
8, 11, 7
7, 11, 7
7, 11, 7
7, 11, 7
7, 11, 6
7, 11, 7
7, 11, 7
7, 11, 7
8, 11, 7
7, 11, 6
8, 12, 7
7, 10, 6
6, 10, 5
7, 10, 6
7, 11, 7
6, 10, 6
8, 12, 8
8, 12, 7
8, 12, 8
7, 11, 8
7, 10, 8
7, 10, 7
7, 11, 7
7, 11, 7
8, 10, 8
8, 12, 7
6, 10, 7
8, 11, 8
8, 12, 7
8, 12, 7
7, 11, 7
6, 9, 6
7, 10, 6
5, 10, 5
6, 10, 5
6, 10, 6
7, 10, 6
7, 12, 6
8, 11, 6
6, 9, 5
7, 11, 5
5, 9, 5
6, 9, 4
6, 10, 5
7, 10, 5
6, 10, 5
7, 12, 5
8, 13, 7
8, 11, 8
8, 11, 7
7, 12, 6
7, 11, 6
7, 11, 5
8, 12, 6
6, 10, 6
6, 10, 5
6, 9, 5
6, 10, 7
7, 10, 7
6, 10, 6
6, 10, 7
7, 11, 8
7, 11, 7
8, 12, 7
8, 13, 8
8, 13, 8
9, 13, 9
9, 12, 10
9, 13, 8
9, 13, 8
10, 14, 8
10, 15, 8
8, 13, 7
10, 13, 9
7, 11, 8
10, 14, 9
8, 12, 8
9, 13, 8
8, 12, 9
8, 11, 7
7, 11, 9
7, 10, 8
7, 10, 8
7, 10, 8
7, 10, 8
7, 10, 8
7, 10, 8
7, 10, 8
7, 10, 8
7, 10, 8
7, 10, 7
7, 10, 8
7, 11, 7
7, 11, 7
7, 10, 7
7, 11, 7
7, 10, 7
