47, 70, 78
47, 70, 78
47, 70, 78
47, 70, 78
47, 70, 78
47, 70, 78
46, 69, 77
47, 69, 78
46, 69, 77
46, 69, 77
46, 69, 77
46, 69, 77
46, 69, 77
47, 69, 77
46, 69, 77
47, 69, 77
48, 71, 79
55, 80, 89
53, 79, 89
55, 80, 92
55, 80, 90
52, 76, 83
56, 70, 94
55, 49, 60
62, 75, 74
67, 83, 84
63, 81, 82
53, 71, 71
51, 68, 71
43, 60, 66
37, 56, 60
33, 50, 57
28, 41, 49
19, 28, 35
24, 38, 41
29, 44, 49
41, 62, 68
50, 75, 81
50, 75, 80
55, 80, 88
62, 87, 97
66, 90, 100
61, 87, 95
56, 81, 88
58, 82, 89
58, 82, 90
56, 82, 87
52, 77, 83
56, 81, 88
67, 92, 100
66, 91, 100
62, 88, 97
67, 92, 100
71, 93, 100
65, 90, 100
57, 82, 90
54, 78, 87
55, 80, 88
56, 80, 90
51, 75, 81
45, 67, 74
42, 63, 70
39, 59, 63
42, 63, 68
41, 61, 65
42, 63, 67
42, 62, 66
41, 61, 64
42, 63, 68
43, 65, 70
44, 65, 71
43, 64, 70
43, 63, 67
46, 67, 72
45, 67, 71
45, 67, 72
46, 67, 72
44, 66, 70
42, 62, 67
40, 61, 66
44, 67, 71
43, 65, 69
43, 65, 67
40, 59, 60
41, 61, 67
43, 63, 70
42, 62, 69
46, 68, 74
46, 67, 72
47, 70, 74
47, 71, 75
46, 69, 75
45, 68, 73
43, 65, 72
45, 67, 74
45, 68, 74
47, 70, 76
46, 70, 76
45, 67, 74
45, 68, 74
