6, 18, 5
6, 18, 5
6, 18, 5
6, 17, 5
6, 18, 5
6, 18, 5
6, 18, 5
6, 18, 5
6, 17, 5
6, 18, 5
6, 18, 5
6, 18, 5
6, 18, 5
6, 18, 5
6, 18, 5
6, 17, 4
7, 20, 6
8, 19, 8
6, 18, 5
8, 22, 7
8, 19, 9
7, 19, 6
7, 20, 6
6, 16, 6
6, 17, 5
6, 18, 5
6, 17, 8
5, 16, 5
5, 16, 5
5, 17, 5
4, 15, 4
5, 15, 5
6, 17, 5
6, 18, 6
5, 15, 5
4, 16, 4
5, 16, 5
5, 16, 5
6, 17, 6
5, 16, 5
4, 14, 4
5, 16, 5
5, 15, 5
5, 15, 5
5, 14, 5
5, 16, 5
6, 17, 5
5, 17, 5
5, 16, 4
7, 19, 7
5, 15, 5
6, 18, 6
6, 17, 6
5, 17, 6
7, 19, 6
6, 17, 6
6, 17, 7
7, 19, 5
5, 17, 3
6, 17, 6
5, 17, 4
6, 17, 5
5, 16, 4
5, 16, 5
5, 17, 5
6, 17, 5
5, 17, 5
4, 15, 4
4, 15, 5
5, 16, 5
5, 17, 4
5, 15, 5
6, 17, 5
6, 17, 6
5, 16, 5
5, 16, 4
4, 14, 3
4, 14, 3
5, 18, 4
6, 17, 6
6, 19, 5
6, 19, 6
6, 17, 6
5, 17, 5
5, 16, 6
5, 16, 5
5, 18, 4
6, 19, 5
8, 22, 7
5, 17, 4
6, 17, 7
6, 19, 6
7, 21, 6
7, 18, 7
7, 20, 7
7, 19, 7
6, 18, 6
6, 17, 6
5, 16, 6
6, 19, 5
